runner_step,actor_rank,mode,signal_mode,warmup,history_steps,history_count,history_queries,history_mean,history_std,position_center_median,position_scale_median,current_count,current_mean,current_std,valid_queries_local,weight_min,weight_p05,weight_mean,weight_p50,weight_p95,weight_max,weight_below_one_fraction,weight_above_one_fraction,residual_p05,residual_p50,residual_p95,z_low_clip_fraction,z_high_clip_fraction,positive_adv_weight_mean,negative_adv_weight_mean,actor_grad_norm,actor_clip_fraction,actor_approx_kl,actor_ratio,actor_policy_loss
0,0,apply,per_h_robust_residual,1,0,0,0,0.0,0.0,nan,nan,51200,-4.472625285009854,0.6235019530947385,256,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.83964538574219,0.18413297832012177,0.16180725395679474,0.9858105778694153,0.011101581156253815
1,0,apply,per_h_robust_residual,0,1,51200,1024,-4.472625285009854,0.6235019530947403,-4.5004119873046875,0.6143217086791992,51200,-4.3906263250648045,0.674386727825649,299,0.0,0.3802233040332794,1.1988401412963867,1.1970360279083252,2.0,2.0,0.35719063878059387,0.6428093910217285,-1.239553451538086,0.39407217502593994,2.0,0.00615384615957737,0.08113712072372437,1.1246800422668457,1.2830649614334106,47.27886962890625,0.15123936533927917,0.05157920718193054,0.9995633363723755,-0.0008360309875570238
2,0,apply,per_h_robust_residual,0,2,102400,2048,-4.431625805037329,0.6507357600809894,-4.471682548522949,0.6231493949890137,51200,-4.400565584153519,0.7315384196356871,378,0.0,0.33980792760849,1.1321909427642822,1.1273268461227417,2.0,2.0,0.4010581970214844,0.5989418029785156,-1.32038414478302,0.2546537518501282,2.0,0.007830687798559666,0.05634920671582222,1.071308970451355,1.2082934379577637,49.570465087890625,0.14451465010643005,0.04496853053569794,1.0056273937225342,0.009655963629484177
3,0,apply,per_h_robust_residual,0,3,153600,3072,-4.421272398076059,0.6788975564628497,-4.458003520965576,0.6441617012023926,51200,-4.401295656576403,0.672398826702366,270,0.0,0.37411242723464966,1.1349842548370361,1.1288135051727295,2.0,2.0,0.3942962884902954,0.6057037115097046,-1.2517751455307007,0.25762689113616943,2.0,0.005333333276212215,0.05274074152112007,1.083181381225586,1.199737787246704,42.1524543762207,0.16110669076442719,0.036577675491571426,1.004598617553711,0.00205912534147501
4,0,apply,per_h_robust_residual,0,4,204800,4096,-4.416278212701145,0.6773339577555294,-4.463009834289551,0.6409148573875427,51200,-4.382158265988109,0.6475787143305891,263,0.0,0.44110047817230225,1.1665599346160889,1.1518359184265137,1.9885976314544678,2.0,0.37148287892341614,0.6285170912742615,-1.1177990436553955,0.3036719262599945,1.9771952629089355,0.003346007550135255,0.047756653279066086,1.1051311492919922,1.280737280845642,47.92646408081055,0.12193019688129425,0.041430700570344925,0.9886156320571899,-0.0018420815467834473
5,0,apply,per_h_robust_residual,0,5,256000,5120,-4.409454223358538,0.6716270824170504,-4.46160888671875,0.6321839094161987,51200,-4.3971322173648515,0.666161593544371,315,0.0,0.3823332190513611,1.1532154083251953,1.1417293548583984,2.0,2.0,0.3827301561832428,0.6172698140144348,-1.2353335618972778,0.2834588885307312,2.0,0.004380952566862106,0.06577777862548828,1.0825773477554321,1.2886048555374146,57.58808898925781,0.13837078213691711,0.04876142740249634,0.993125319480896,0.013140213675796986
6,0,apply,per_h_robust_residual,0,5,256000,5120,-4.394355609829538,0.679036476270576,-4.453753471374512,0.6309614181518555,51200,-4.363021230925806,0.6446274854844217,267,0.0,0.40661534667015076,1.1616138219833374,1.158470869064331,1.9879053831100464,2.0,0.37775281071662903,0.6222472190856934,-1.1867693662643433,0.31694164872169495,1.9758105278015137,0.002696629147976637,0.04756554216146469,1.11768639087677,1.2262846231460571,45.6566047668457,0.15404349565505981,0.027464859187602997,1.0085790157318115,-0.00048316922038793564
7,0,apply,per_h_robust_residual,0,5,256000,5120,-4.3888345910017375,0.6733521135923445,-4.459174633026123,0.6283330321311951,51200,-4.358165315388469,0.6499587983482239,266,0.0,0.4204184412956238,1.1797887086868286,1.1713831424713135,2.0,2.0,0.3682706654071808,0.6317293047904968,-1.1591631174087524,0.3427661061286926,2.0,0.003233082592487335,0.07511278241872787,1.1051918268203735,1.303619384765625,60.12336349487305,0.1427883356809616,0.03347879648208618,1.0077968835830688,0.01091784331947565
8,0,apply,per_h_robust_residual,0,5,256000,5120,-4.380354537248728,0.6564688501751772,-4.457365989685059,0.6144459843635559,51200,-4.325527579504996,0.6294262655605062,261,0.0,0.41573718190193176,1.159124493598938,1.1519285440444946,2.0,2.0,0.37869730591773987,0.6213026642799377,-1.1685255765914917,0.30385708808898926,2.0,0.0038314175326377153,0.05080459639430046,1.111275315284729,1.2599494457244873,45.7358283996582,0.13170231878757477,0.03477899357676506,0.9927391409873962,0.00042976648546755314
9,0,apply,per_h_robust_residual,0,5,256000,5120,-4.365200921834447,0.6481100681820023,-4.446132659912109,0.6078411936759949,51200,-4.336516047162004,0.6185067794639796,263,0.0,0.39057159423828125,1.1231920719146729,1.1061785221099854,1.9931124448776245,2.0,0.4191634953022003,0.5808364748954773,-1.2188568115234375,0.21235716342926025,1.986224889755249,0.0032699620351195335,0.0481368824839592,1.0474687814712524,1.263938546180725,41.925472259521484,0.11017859727144241,0.057140544056892395,0.9858837127685547,0.006056684534996748
10,0,apply,per_h_robust_residual,0,5,256000,5120,-4.356072478069225,0.6424242173937074,-4.437070846557617,0.6094484329223633,51200,-4.325256098245736,0.6448419809735073,287,0.0,0.44733530282974243,1.1716519594192505,1.1535552740097046,2.0,2.0,0.3744947612285614,0.6255052089691162,-1.1053293943405151,0.30711060762405396,2.0,0.002439024392515421,0.06655052304267883,1.089874505996704,1.3449842929840088,43.22257614135742,0.11309918761253357,0.013903383165597916,1.0141358375549316,-0.0008391420124098659
11,0,apply,per_h_robust_residual,0,5,256000,5120,-4.341697254245402,0.6377812789595432,-4.416123390197754,0.5981867909431458,51200,-4.239774610874011,0.6490082674142091,162,0.0,0.47451767325401306,1.2442328929901123,1.2458093166351318,2.0,2.0,0.32197532057762146,0.6780247092247009,-1.0509647130966187,0.4916185736656189,2.0,0.0016049382975324988,0.10086419433355331,1.1535474061965942,1.357589840888977,39.98017883300781,0.154057577252388,0.05049887299537659,0.9915671348571777,0.0011475635692477226
12,0,apply,per_h_robust_residual,0,5,256000,5120,-4.317047930235043,0.6397479976468636,-4.389387130737305,0.5906336307525635,51200,-4.224119227353949,0.625276743075929,241,0.0,0.4759974479675293,1.2224818468093872,1.1957309246063232,2.0,2.0,0.3482987582683563,0.6517012715339661,-1.0480051040649414,0.39146196842193604,2.0,0.0019087137188762426,0.10058091580867767,1.146436333656311,1.337342381477356,47.99252700805664,0.1368238478899002,0.039611220359802246,1.0126936435699463,0.016038961708545685
